Minute,Second,RepeatNumber,Server,TR_IST_AP,flow_or_url,allow_or_src,snat_or_dnat,mac_or_dst,mac_or_request,protocol,sport,dport
6,1,6,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.3.1.49,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64052,dport=62824
6,1,6,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.3.1.49,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64053,dport=62824
6,1,6,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64641,dport=389
6,1,6,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.3.1.49,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64054,dport=62824
6,1,6,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.3.1.7,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64642,dport=88
6,2,6,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64643,dport=389
6,2,6,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.3.1.7,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64644,dport=88
6,2,6,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.3.1.7,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64646,dport=88
6,2,6,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.3.1.7,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64645,dport=88
6,2,6,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64647,dport=389
6,2,6,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.3.1.7,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64648,dport=88
6,3,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64649,dport=389
6,3,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.3.1.49,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64650,dport=62824
6,3,8,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=52025,dport=53
6,3,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64651,dport=389
6,3,8,server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.225,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=52026,dport=53
6,3,8,server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.3.1.7,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64653,dport=88
