Server,TR_IST_AP,flow_or_url,allow_or_src,SNAT_or_DNAT,mac_or_dst,mac_or_request,protocol,sport,dport,Date
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52403,dst=20.82.250.189:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,2022-06-27 00:38:38
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=62212,dport=53,2022-06-27 00:38:38
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=56109,dport=53,2022-06-27 00:38:38
195.175.205.46.static.turktelekom.com.tr,2_B2,flows,allow,src=192.168.151.147,dst=157.240.238.63,mac=4C:02:20:07:7B:B3,protocol=udp,sport=35847,dport=443,2022-06-27 00:38:38
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=49913,dport=53,2022-06-27 00:38:39
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.225,mac=F4:46:37:8B:1F:28,protocol=udp,sport=49913,dport=53,2022-06-27 00:38:39
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=20.50.73.9,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63769,dport=443,2022-06-27 00:38:39
server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.172:63769,dst=20.50.73.9:443,mac=F4:46:37:8B:1F:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,2022-06-27 00:38:39
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=50501,dport=53,2022-06-27 00:38:40
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=50502,dport=53,2022-06-27 00:38:40
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=65358,dport=53,2022-06-27 00:38:40
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.225,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=65358,dport=53,2022-06-27 00:38:40
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=13.69.109.131,mac=F4:46:37:D8:6D:B9,protocol=tcp,sport=52404,dport=443,2022-06-27 00:38:40
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=50503,dport=53,2022-06-27 00:38:40
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52404,dst=13.69.109.131:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,2022-06-27 00:38:40
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=50504,dport=53,2022-06-27 00:38:40
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=208.67.222.222,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=50506,dport=443,2022-06-27 00:38:40
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=62532,dport=53,2022-06-27 00:38:41
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.225,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=62533,dport=53,2022-06-27 00:38:41
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64963,dport=135,2022-06-27 00:38:42
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=53812,dport=53,2022-06-27 00:38:42
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=40.126.31.70,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64964,dport=443,2022-06-27 00:38:42
server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64964,dst=40.126.31.70:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://login.microsoftonline.com/...,0,2022-06-27 00:38:42
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=10.5.0.27,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64965,dport=49668,2022-06-27 00:38:42
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53458,dport=443,2022-06-27 00:38:42
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=55802,dport=53,2022-06-27 00:38:42
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=137.135.216.188,mac=F4:46:37:8B:66:DB,protocol=tcp,sport=60118,dport=443,2022-06-27 00:38:42
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=51968,dport=53,2022-06-27 00:38:42
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=52.16.166.193,mac=F4:46:37:8B:66:DB,protocol=tcp,sport=60121,dport=443,2022-06-27 00:38:42
server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.155:60118,dst=137.135.216.188:443,mac=F4:46:37:8B:66:DB,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,2022-06-27 00:38:42
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53460,dport=443,2022-06-27 00:38:42
server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.155:60121,dst=52.16.166.193:443,mac=F4:46:37:8B:66:DB,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,2022-06-27 00:38:42
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=49184,dport=53,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=52.113.194.132,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64966,dport=443,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64966,dst=52.113.194.132:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://teams.microsoft.com/...,0,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=49185,dport=53,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=49914,dport=53,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.225,mac=F4:46:37:8B:1F:28,protocol=udp,sport=49915,dport=53,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.225,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=49187,dport=53,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=208.67.222.222,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=49190,dport=443,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=56110,dport=53,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=56111,dport=53,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=208.67.222.222,mac=F4:46:37:8B:43:EA,protocol=udp,sport=56113,dport=443,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=52176,dport=53,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=56771,dport=53,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.225,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=52176,dport=53,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.225,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=56771,dport=53,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=52.113.199.175,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64967,dport=443,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=52.113.199.174,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64968,dport=443,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64967,dst=52.113.199.175:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-api.asm.skype.com/...,0,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.111:64968,dst=52.113.199.174:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-prod.asyncgw.teams.microsoft.com/...,0,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.101,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=48260,dport=443,2022-06-27 00:38:43
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=52687,dport=53,2022-06-27 00:38:47
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.225,mac=BC:09:1B:DD:22:28,protocol=udp,sport=52688,dport=53,2022-06-27 00:38:47
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.17.138,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=53464,dport=443,2022-06-27 00:38:47
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=52177,dport=53,2022-06-27 00:38:48
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.225,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=52178,dport=53,2022-06-27 00:38:48
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=65359,dport=53,2022-06-27 00:38:51
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.225,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=65360,dport=53,2022-06-27 00:38:51
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65394,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,0,2022-06-27 00:38:52
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65395,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,0,2022-06-27 00:38:52
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65396,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,0,2022-06-27 00:38:52
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=57993,dport=53,2022-06-27 00:38:52
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=52.98.207.210,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63771,dport=443,2022-06-27 00:38:52
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.166:65397,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,0,2022-06-27 00:38:52
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=52.98.207.210,mac=F4:46:37:8B:1F:28,protocol=tcp,sport=63772,dport=443,2022-06-27 00:38:52
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=59609,dport=53,2022-06-27 00:38:52
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=52.18.187.166,mac=BC:09:1B:DD:22:28,protocol=tcp,sport=55812,dport=443,2022-06-27 00:38:52
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.225,mac=BC:09:1B:DD:22:28,protocol=udp,sport=57993,dport=53,2022-06-27 00:38:52
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=137.135.216.188,mac=BC:09:1B:DD:22:28,protocol=tcp,sport=55813,dport=443,2022-06-27 00:38:52
server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.172:63771,dst=52.98.207.210:443,mac=F4:46:37:8B:1F:28,request:,UNKNOWN,https://outlook.office365.com/...,0,2022-06-27 00:38:52
server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.172:63772,dst=52.98.207.210:443,mac=F4:46:37:8B:1F:28,request:,UNKNOWN,https://outlook.office365.com/...,0,2022-06-27 00:38:52
server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55812,dst=52.18.187.166:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://cloud-ec-asn.eu.amp.cisco.com/...,0,2022-06-27 00:38:52
server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55813,dst=137.135.216.188:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,2022-06-27 00:38:52
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=62821,dport=53,2022-06-27 00:38:53
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.225,mac=F4:46:37:8B:66:DB,protocol=udp,sport=62821,dport=53,2022-06-27 00:38:53
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=13.69.109.130,mac=F4:46:37:8B:66:DB,protocol=tcp,sport=60122,dport=443,2022-06-27 00:38:53
server-176.53.2.142.as42926.net,TR_IST_AP_8,urls,src=172.19.0.155:60122,dst=13.69.109.130:443,mac=F4:46:37:8B:66:DB,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,2022-06-27 00:38:54
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=239.255.255.250,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=50507,dport=1900,2022-06-27 00:38:55
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=62822,dport=53,2022-06-27 00:38:56
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=59955,dport=53,2022-06-27 00:38:56
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=137.135.216.188,mac=F4:46:37:D8:6D:B9,protocol=tcp,sport=52406,dport=443,2022-06-27 00:38:56
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.225,mac=F4:46:37:8B:66:DB,protocol=udp,sport=62823,dport=53,2022-06-27 00:38:56
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.117:52406,dst=137.135.216.188:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://winatp-gw-neu.microsoft.com/...,0,2022-06-27 00:38:56
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=208.67.222.222,mac=F4:46:37:8B:66:DB,protocol=udp,sport=62825,dport=443,2022-06-27 00:38:56
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=59956,dport=53,2022-06-27 00:38:56
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.225,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=59957,dport=53,2022-06-27 00:38:56
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=208.67.222.222,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=59959,dport=443,2022-06-27 00:38:56
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=239.255.255.250,mac=F4:46:37:8B:43:EA,protocol=udp,sport=56114,dport=1900,2022-06-27 00:38:57
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=50974,dport=53,2022-06-27 00:39:00
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=13.69.109.130,mac=BC:09:1B:DD:22:28,protocol=tcp,sport=55814,dport=443,2022-06-27 00:39:00
server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.19.0.71:55814,dst=13.69.109.130:443,mac=BC:09:1B:DD:22:28,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,0,2022-06-27 00:39:00
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=62826,dport=53,2022-06-27 00:39:01
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.225,mac=F4:46:37:8B:66:DB,protocol=udp,sport=62827,dport=53,2022-06-27 00:39:01
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=195.175.39.39,mac=4E:45:D9:75:C4:C9,protocol=udp,sport=64260,dport=53,2022-06-27 00:39:01
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=216.239.38.120,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=42068,dport=443,2022-06-27 00:39:01
server-176.53.2.142.as42926.net,TR_IST_AP_3,flows,allow,src=172.18.123.129,dst=172.217.20.67,mac=4E:45:D9:75:C4:C9,protocol=tcp,sport=38856,dport=80,2022-06-27 00:39:01
server-176.53.2.142.as42926.net,TR_IST_AP_3,urls,src=172.18.123.129:42068,dst=216.239.38.120:443,mac=4E:45:D9:75:C4:C9,request:,UNKNOWN,https://www.google.com/...,0,2022-06-27 00:39:01
merakimulti,CMD,(,0,[,-x,/usr/lib/php5/sessionclean,],&&,/usr/lib/php5/sessionclean),2022-06-27 00:39:01
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=49916,dport=53,2022-06-27 00:39:03
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.225,mac=F4:46:37:8B:1F:28,protocol=udp,sport=49917,dport=53,2022-06-27 00:39:03
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=56116,dport=53,2022-06-27 00:39:03
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=56117,dport=53,2022-06-27 00:39:03
server-176.53.2.142.as42926.net,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=208.67.222.222,mac=F4:46:37:8B:1F:28,protocol=udp,sport=49919,dport=443,2022-06-27 00:39:03
195.175.205.46.static.turktelekom.com.tr,2_B2,flows,allow,src=192.168.151.147,dst=195.175.39.39,mac=4C:02:20:07:7B:B3,protocol=udp,sport=43641,dport=53,2022-06-27 00:39:03
195.175.205.46.static.turktelekom.com.tr,2_B2,flows,allow,src=192.168.151.147,dst=146.112.48.87,mac=4C:02:20:07:7B:B3,protocol=tcp,sport=52858,dport=443,2022-06-27 00:39:03
195.175.205.46.static.turktelekom.com.tr,2_B2,urls,src=192.168.151.147:52858,dst=146.112.48.87:443,mac=4C:02:20:07:7B:B3,request:,UNKNOWN,https://cdn.cnbj1.fds.api.mi-img.com/...,0,2022-06-27 00:39:04
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=64000,dport=53,2022-06-27 00:39:04
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=64000,dport=53,2022-06-27 00:39:04
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=20.82.250.189,mac=F4:46:37:8A:F5:A7,protocol=tcp,sport=54807,dport=443,2022-06-27 00:39:04
server-176.53.2.142.as42926.net,TR_IST_AP_4,urls,src=172.19.0.173:54807,dst=20.82.250.189:443,mac=F4:46:37:8A:F5:A7,request:,UNKNOWN,https://europe.smartscreen-prod.microsoft.com/...,0,2022-06-27 00:39:04
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=172.18.14.96,mac=98:DD:60:64:27:5A,protocol=udp,sport=59422,dport=53,2022-06-27 00:39:04
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=172.18.14.96,mac=98:DD:60:64:27:5A,protocol=udp,sport=63781,dport=53,2022-06-27 00:39:04
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=192.111.5.0,mac=98:DD:60:64:27:5A,protocol=tcp,sport=62659,dport=443,2022-06-27 00:39:04
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=17.253.73.207,mac=98:DD:60:64:27:5A,protocol=tcp,sport=57552,dport=443,2022-06-27 00:39:04
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=17.253.73.208,mac=98:DD:60:64:27:5A,protocol=tcp,sport=57522,dport=443,2022-06-27 00:39:04
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=17.253.73.205,mac=98:DD:60:64:27:5A,protocol=tcp,sport=57544,dport=443,2022-06-27 00:39:04
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=192.147.130.166,mac=98:DD:60:64:27:5A,protocol=tcp,sport=57523,dport=443,2022-06-27 00:39:04
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=17.57.146.163,mac=98:DD:60:64:27:5A,protocol=tcp,sport=56654,dport=5223,2022-06-27 00:39:04
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=172.18.14.96,mac=98:DD:60:64:27:5A,protocol=udp,sport=58908,dport=53,2022-06-27 00:39:04
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=172.18.14.96,mac=98:DD:60:64:27:5A,protocol=udp,sport=58582,dport=53,2022-06-27 00:39:04
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=172.18.14.96,mac=98:DD:60:64:27:5A,protocol=udp,sport=65447,dport=53,2022-06-27 00:39:04
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=224.0.0.251,mac=98:DD:60:64:27:5A,protocol=udp,sport=5353,dport=5353,2022-06-27 00:39:05
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=fe80::1ccf:aae2:308c:a04e,dst=ff02::fb,mac=98:DD:60:64:27:5A,protocol=udp,sport=5353,dport=5353,2022-06-27 00:39:05
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=17.253.54.253,mac=98:DD:60:64:27:5A,protocol=udp,sport=123,dport=123,2022-06-27 00:39:05
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=17.253.38.125,mac=98:DD:60:64:27:5A,protocol=udp,sport=123,dport=123,2022-06-27 00:39:05
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=20.82.250.189,mac=F4:46:37:8A:F5:A7,protocol=tcp,sport=54808,dport=443,2022-06-27 00:39:05
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=172.18.14.96,mac=98:DD:60:64:27:5A,protocol=udp,sport=62711,dport=53,2022-06-27 00:39:05
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=17.253.38.253,mac=98:DD:60:64:27:5A,protocol=udp,sport=123,dport=123,2022-06-27 00:39:05
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=172.18.14.96,mac=98:DD:60:64:27:5A,protocol=udp,sport=53503,dport=53,2022-06-27 00:39:05
server-176.53.2.142.as42926.net,TR_IST_AP_4,flows,allow,src=172.19.0.125,dst=172.18.14.96,mac=98:DD:60:64:27:5A,protocol=udp,sport=53856,dport=53,2022-06-27 00:39:05
