,Month,Day,Time,Server,ID,TR_IST_AP,flow_or_url,allow_or_src,SNAT_or_DNAT,mac_or_dst,mac_or_request,protocol,sport,dport,Minute,Second,DST,MAC
91,Jun,27,2022-06-29 00:02:45,server-176.53.2.142.as42926.net,1656277364.650767058,TR_IST_AP_4,urls,src=172.19.0.148:52558,dst=170.114.10.236:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://us02www3.zoom.us/...,,2,45,172.18.14.96,4C:02:20:07:7B:B3
92,Jun,27,2022-06-29 00:02:45,server-176.53.2.142.as42926.net,1656277364.681553618,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=54346,dport=53,2,45,172.18.14.225,4C:02:20:07:7B:B3
93,Jun,27,2022-06-29 00:02:45,server-176.53.2.142.as42926.net,1656277364.722245458,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=54346,dport=53,2,45,208.67.222.222,F4:46:37:8A:F5:A7
94,Jun,27,2022-06-29 00:02:45,server-176.53.2.142.as42926.net,1656277364.733955218,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=13.69.116.104,mac=F4:46:37:8A:F5:A7,protocol=tcp,sport=54440,dport=443,2,45,172.18.14.96,4C:02:20:07:7B:B3
95,Jun,27,2022-06-29 00:02:45,server-176.53.2.142.as42926.net,1656277364.779249618,TR_IST_AP_4,urls,src=172.19.0.173:54440,dst=13.69.116.104:443,mac=F4:46:37:8A:F5:A7,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,,2,45,20.50.201.195,4C:02:20:07:7B:B3
96,Jun,27,2022-06-29 00:02:50,server-176.53.2.142.as42926.net,1656277369.331364978,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=59986,dport=53,2,50,239.255.255.250,4C:02:20:07:7B:B3
97,Jun,27,2022-06-29 00:02:50,server-176.53.2.142.as42926.net,1656277369.373208818,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=59986,dport=53,2,50,172.18.14.96,BC:09:1B:F8:BA:51
98,Jun,27,2022-06-29 00:02:50,server-176.53.2.142.as42926.net,1656277369.388596658,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=13.69.116.104,mac=F4:46:37:8A:F5:A7,protocol=tcp,sport=54441,dport=443,2,50,20.50.201.195,BC:09:1B:F8:BA:51
99,Jun,27,2022-06-29 00:02:50,server-176.53.2.142.as42926.net,1656277369.438335858,TR_IST_AP_4,urls,src=172.19.0.173:54441,dst=13.69.116.104:443,mac=F4:46:37:8A:F5:A7,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,,2,50,172.18.14.96,4C:02:20:07:7B:B3
100,Jun,27,2022-06-29 00:02:50,server-176.53.2.142.as42926.net,1656277369.750938738,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=50909,dport=53,2,50,20.50.201.195,F4:46:37:8B:43:36
101,Jun,27,2022-06-29 00:02:50,server-176.53.2.142.as42926.net,1656277369.753752338,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=50910,dport=53,2,50,239.255.255.250,F4:46:37:8B:66:DB
102,Jun,27,2022-06-29 00:02:50,server-176.53.2.142.as42926.net,1656277369.816664658,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=57722,dport=53,2,50,172.18.14.96,F4:46:37:8A:F5:A7
103,Jun,27,2022-06-29 00:02:50,server-176.53.2.142.as42926.net,1656277369.845930738,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.225,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=57722,dport=53,2,50,172.18.14.96,F4:46:37:8B:1F:28
104,Jun,27,2022-06-29 00:02:50,server-176.53.2.142.as42926.net,1656277369.871300338,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=40.119.249.228,mac=F4:46:37:D8:6D:B9,protocol=tcp,sport=52027,dport=443,2,50,172.18.14.96,F4:46:37:8A:F5:A7
105,Jun,27,2022-06-29 00:02:50,server-176.53.2.142.as42926.net,1656277369.873499397,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=60888,dport=53,2,50,172.18.14.225,4C:02:20:07:7B:B3
106,Jun,27,2022-06-29 00:02:50,server-176.53.2.142.as42926.net,1656277369.942192837,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.225,mac=F4:46:37:8B:1F:28,protocol=udp,sport=60889,dport=53,2,50,172.18.14.96,4C:02:20:07:7B:B3
107,Jun,27,2022-06-29 00:02:50,server-176.53.2.142.as42926.net,1656277369.966644677,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=208.67.222.222,mac=F4:46:37:8B:1F:28,protocol=udp,sport=60891,dport=443,2,50,172.18.14.225,4C:02:20:07:7B:B3
108,Jun,27,2022-06-29 00:02:50,server-176.53.2.142.as42926.net,1656277370.064249938,TR_IST_AP_4,urls,src=172.19.0.117:52027,dst=40.119.249.228:443,mac=F4:46:37:D8:6D:B9,request:,UNKNOWN,https://settings-win.data.microsoft.com/...,,2,50,208.67.222.222,4C:02:20:07:7B:B3
109,Jun,27,2022-06-29 00:02:51,server-176.53.2.142.as42926.net,1656277370.662620978,TR_IST_AP_4,urls,src=172.19.0.166:64793,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,,2,51,172.19.0.166,F4:46:37:8B:43:EA
110,Jun,27,2022-06-29 00:02:51,server-176.53.2.142.as42926.net,1656277370.763057298,TR_IST_AP_4,urls,src=172.19.0.166:64794,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,,2,51,172.18.14.96,F4:46:37:8B:43:EA
111,Jun,27,2022-06-29 00:02:51,server-176.53.2.142.as42926.net,1656277370.911638258,TR_IST_AP_4,urls,src=172.19.0.166:64795,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,,2,51,172.18.14.225,4C:02:20:07:7B:B3
112,Jun,27,2022-06-29 00:02:51,server-176.53.2.142.as42926.net,1656277371.001882258,TR_IST_AP_4,urls,src=172.19.0.166:64797,dst=146.112.255.155:443,mac=F4:46:37:8B:5E:7F,request:,UNKNOWN,https://api.opendns.com/...,,2,51,208.67.222.222,F4:46:37:8A:F5:A7
113,Jun,27,2022-06-29 00:02:51,server-176.53.2.142.as42926.net,1656277371.233123552,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.19.0.166,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64596,dport=7680,2,51,20.199.120.151,F4:46:37:8B:43:EA
114,Jun,27,2022-06-29 00:02:52,server-176.53.2.142.as42926.net,1656277371.935324658,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=59987,dport=53,2,52,172.18.14.96,BC:09:1B:F8:BA:51
115,Jun,27,2022-06-29 00:02:52,server-176.53.2.142.as42926.net,1656277371.938188498,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=59988,dport=53,2,52,172.18.14.225,F4:46:37:8B:1F:28
116,Jun,27,2022-06-29 00:02:53,server-176.53.2.142.as42926.net,1656277373.364589473,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=55635,dport=53,2,53,172.18.14.96,F4:46:37:8B:1F:28
117,Jun,27,2022-06-29 00:02:53,server-176.53.2.142.as42926.net,1656277373.431547553,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.225,mac=BC:09:1B:DD:22:28,protocol=udp,sport=55636,dport=53,2,53,172.18.14.225,F4:46:37:8B:43:EA
118,Jun,27,2022-06-29 00:02:54,server-176.53.2.142.as42926.net,1656277373.504502593,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=208.67.222.222,mac=BC:09:1B:DD:22:28,protocol=udp,sport=55638,dport=443,2,54,172.18.14.96,F4:46:37:8B:1F:28
119,Jun,27,2022-06-29 00:02:54,server-176.53.2.142.as42926.net,1656277373.910208338,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=54804,dport=53,2,54,172.18.14.225,F4:46:37:8B:43:EA
120,Jun,27,2022-06-29 00:02:54,server-176.53.2.142.as42926.net,1656277373.952892018,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=54804,dport=53,2,54,239.255.255.250,BC:09:1B:F8:BA:51
121,Jun,27,2022-06-29 00:02:54,server-176.53.2.142.as42926.net,1656277373.973254898,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=20.50.201.195,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52559,dport=443,2,54,172.18.14.96,F4:46:37:8A:F5:A7
122,Jun,27,2022-06-29 00:02:54,server-176.53.2.142.as42926.net,1656277374.025500178,TR_IST_AP_4,urls,src=172.19.0.148:52559,dst=20.50.201.195:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,,2,54,172.18.14.225,98:DD:60:64:27:5A
123,Jun,27,2022-06-29 00:02:55,server-176.53.2.142.as42926.net,1656277374.893723858,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=54805,dport=53,2,55,172.18.14.96,98:DD:60:64:27:5A
124,Jun,27,2022-06-29 00:02:55,server-176.53.2.142.as42926.net,1656277374.966598258,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=54806,dport=53,2,55,172.18.14.225,98:DD:60:64:27:5A
125,Jun,27,2022-06-29 00:02:55,server-176.53.2.142.as42926.net,1656277375.031197298,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=208.67.222.222,mac=F4:46:37:8B:43:EA,protocol=udp,sport=54808,dport=443,2,55,172.18.14.96,98:DD:60:64:27:5A
126,Jun,27,2022-06-29 00:02:56,server-176.53.2.142.as42926.net,1656277375.633775874,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=52834,dport=53,2,56,172.18.14.225,98:DD:60:64:27:5A
127,Jun,27,2022-06-29 00:02:56,server-176.53.2.142.as42926.net,1656277375.645647234,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=20.50.201.195,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64598,dport=443,2,56,208.67.222.222,98:DD:60:64:27:5A
128,Jun,27,2022-06-29 00:02:56,server-176.53.2.142.as42926.net,1656277375.691460994,TR_IST_AP_3,urls,src=172.19.0.111:64598,dst=20.50.201.195:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://eu-v10.events.data.microsoft.com/...,,2,56,172.18.14.96,98:DD:60:64:27:5A
129,Jun,27,2022-06-29 00:02:56,server-176.53.2.142.as42926.net,1656277375.942922898,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=239.255.255.250,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=59989,dport=1900,2,56,172.18.14.96,98:DD:60:64:27:5A
130,Jun,27,2022-06-29 00:02:56,server-176.53.2.142.as42926.net,1656277376.380374439,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=64082,dport=53,2,56,172.18.14.225,98:DD:60:64:27:5A
131,Jun,27,2022-06-29 00:02:56,server-176.53.2.142.as42926.net,1656277376.396792359,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=20.50.201.195,mac=F4:46:37:8B:66:DB,protocol=tcp,sport=59909,dport=443,2,56,172.18.14.225,98:DD:60:64:27:5A
132,Jun,27,2022-06-29 00:02:57,server-176.53.2.142.as42926.net,1656277376.448109159,TR_IST_AP_8,urls,src=172.19.0.155:59909,dst=20.50.201.195:443,mac=F4:46:37:8B:66:DB,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,,2,57,104.117.193.181,98:DD:60:64:27:5A
133,Jun,27,2022-06-29 00:02:58,server-176.53.2.142.as42926.net,1656277377.538605314,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=62001,dport=53,2,58,208.67.222.222,98:DD:60:64:27:5A
134,Jun,27,2022-06-29 00:02:58,server-176.53.2.142.as42926.net,1656277377.547402274,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=20.50.201.195,mac=BC:09:1B:F8:BA:51,protocol=tcp,sport=50491,dport=443,2,58,172.18.14.96,98:DD:60:64:27:5A
135,Jun,27,2022-06-29 00:02:58,server-176.53.2.142.as42926.net,1656277377.596884194,TR_IST_AP_3,urls,src=172.19.0.179:50491,dst=20.50.201.195:443,mac=BC:09:1B:F8:BA:51,request:,UNKNOWN,https://eu-v20.events.data.microsoft.com/...,,2,58,172.18.14.96,98:DD:60:64:27:5A
136,Jun,27,2022-06-29 00:02:58,server-176.53.2.142.as42926.net,1656277378.097256338,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=239.255.255.250,mac=F4:46:37:8B:43:EA,protocol=udp,sport=54809,dport=1900,2,58,172.18.14.96,98:DD:60:64:27:5A
137,Jun,27,2022-06-29 00:02:59,server-176.53.2.142.as42926.net,1656277378.896258280,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=61427,dport=53,2,59,172.18.14.96,BC:09:1B:F8:BA:51
138,Jun,27,2022-06-29 00:02:59,server-176.53.2.142.as42926.net,1656277378.911310120,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=56630,dport=53,2,59,172.18.14.225,4C:02:20:07:7B:B3
139,Jun,27,2022-06-29 00:03:00,server-176.53.2.142.as42926.net,1656277379.963043555,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=52835,dport=53,3,0,172.18.14.225,F4:46:37:8B:43:EA
140,Jun,27,2022-06-29 00:03:00,server-176.53.2.142.as42926.net,1656277379.969193795,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.225,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=52836,dport=53,3,0,52.113.194.132,F4:46:37:8B:43:EA
141,Jun,27,2022-06-29 00:03:00,server-176.53.2.142.as42926.net,1656277380.100351395,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=52837,dport=53,3,0,104.79.89.142,F4:46:37:8B:43:EA
142,Jun,27,2022-06-29 00:03:00,server-176.53.2.142.as42926.net,1656277380.115210915,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.225,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=52838,dport=53,3,0,172.18.14.96,F4:46:37:D8:6D:B9
143,Jun,27,2022-06-29 00:03:00,server-176.53.2.142.as42926.net,1656277380.134715395,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=208.67.222.222,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=52840,dport=443,3,0,172.18.14.225,F4:46:37:D8:6D:B9
144,Jun,27,2022-06-29 00:03:02,server-176.53.2.142.as42926.net,1656277381.736161618,TR_IST_AP_4,flows,allow,src=172.19.0.151,dst=172.19.0.166,mac=F4:46:37:8B:43:36,protocol=tcp,sport=56375,dport=7680,3,2,208.67.222.222,BC:09:1B:DD:22:28
145,Jun,27,2022-06-29 00:03:02,server-176.53.2.142.as42926.net,1656277382.068790418,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.96,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=59991,dport=53,3,2,172.18.14.96,F4:46:37:8B:66:DB
146,Jun,27,2022-06-29 00:03:02,server-176.53.2.142.as42926.net,1656277382.159865458,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=172.18.14.225,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=59992,dport=53,3,2,172.18.14.225,F4:46:37:8B:5E:7F
147,Jun,27,2022-06-29 00:03:02,server-176.53.2.142.as42926.net,1656277382.227020978,TR_IST_AP_4,flows,allow,src=172.19.0.173,dst=208.67.222.222,mac=F4:46:37:8A:F5:A7,protocol=udp,sport=59994,dport=443,3,2,20.50.201.195,F4:46:37:8B:5E:7F
148,Jun,27,2022-06-29 00:03:03,server-176.53.2.142.as42926.net,1656277382.651006738,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=20.199.120.151,mac=F4:46:37:D8:6D:B9,protocol=tcp,sport=49415,dport=443,3,3,172.18.14.96,F4:46:37:8B:5E:7F
149,Jun,27,2022-06-29 00:03:04,server-176.53.2.142.as42926.net,1656277383.509938258,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=57723,dport=53,3,4,172.18.14.225,F4:46:37:8B:5E:7F
150,Jun,27,2022-06-29 00:03:04,server-176.53.2.142.as42926.net,1656277383.512725778,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.225,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=57724,dport=53,3,4,52.16.166.193,F4:46:37:8B:5E:7F
151,Jun,27,2022-06-29 00:03:05,server-176.53.2.142.as42926.net,1656277384.843191562,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.96,mac=F4:46:37:8B:1F:28,protocol=udp,sport=56631,dport=53,3,5,172.18.14.96,F4:46:37:8B:5E:7F
152,Jun,27,2022-06-29 00:03:05,server-176.53.2.142.as42926.net,1656277384.846429962,TR_IST_AP_8,flows,allow,src=172.19.0.172,dst=172.18.14.225,mac=F4:46:37:8B:1F:28,protocol=udp,sport=56632,dport=53,3,5,52.18.187.166,F4:46:37:8B:5E:7F
153,Jun,27,2022-06-29 00:03:08,server-176.53.2.142.as42926.net,1656277388.334448198,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.96,mac=BC:09:1B:DD:22:28,protocol=udp,sport=55639,dport=53,3,8,172.18.14.96,F4:46:37:8B:5E:7F
154,Jun,27,2022-06-29 00:03:08,server-176.53.2.142.as42926.net,1656277388.338388198,TR_IST_AP_3,flows,allow,src=172.19.0.71,dst=172.18.14.225,mac=BC:09:1B:DD:22:28,protocol=udp,sport=55640,dport=53,3,8,172.18.14.225,BC:09:1B:DD:22:28
155,Jun,27,2022-06-29 00:03:09,server-176.53.2.142.as42926.net,1656277388.791718439,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=239.255.255.250,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=52841,dport=1900,3,9,172.18.14.96,BC:09:1B:DD:22:28
156,Jun,27,2022-06-29 00:03:11,server-176.53.2.142.as42926.net,1656277390.745270599,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=62002,dport=53,3,11,20.50.201.195,F4:46:37:8B:1F:28
157,Jun,27,2022-06-29 00:03:11,server-176.53.2.142.as42926.net,1656277390.745813959,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.225,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=62003,dport=53,3,11,172.18.14.96,F4:46:37:8B:1F:28
158,Jun,27,2022-06-29 00:03:12,server-176.53.2.142.as42926.net,1656277391.460861805,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=64083,dport=53,3,12,172.18.14.225,BC:09:1B:F8:BA:51
159,Jun,27,2022-06-29 00:03:12,server-176.53.2.142.as42926.net,1656277391.463253325,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.225,mac=F4:46:37:8B:66:DB,protocol=udp,sport=64084,dport=53,3,12,172.18.14.96,BC:09:1B:F0:66:C1
160,Jun,27,2022-06-29 00:03:16,server-176.53.2.142.as42926.net,1656277395.813785161,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.96,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=62004,dport=53,3,16,172.18.14.225,F4:46:37:8B:66:DB
161,Jun,27,2022-06-29 00:03:16,server-176.53.2.142.as42926.net,1656277395.877659561,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=172.18.14.225,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=62005,dport=53,3,16,13.69.116.104,F4:46:37:8A:F5:A7
162,Jun,27,2022-06-29 00:03:16,server-176.53.2.142.as42926.net,1656277395.894389801,TR_IST_AP_3,flows,allow,src=172.19.0.179,dst=208.67.222.222,mac=BC:09:1B:F8:BA:51,protocol=udp,sport=62007,dport=443,3,16,172.18.14.96,4C:02:20:07:7B:B3
163,Jun,27,2022-06-29 00:03:16,server-176.53.2.142.as42926.net,1656277396.518586126,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.96,mac=F4:46:37:8B:66:DB,protocol=udp,sport=64085,dport=53,3,16,172.18.14.225,F4:46:37:8B:5E:7F
164,Jun,27,2022-06-29 00:03:16,server-176.53.2.142.as42926.net,1656277396.542038898,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=50035,dport=53,3,16,208.67.222.222,F4:46:37:8B:5E:7F
165,Jun,27,2022-06-29 00:03:16,server-176.53.2.142.as42926.net,1656277396.548202446,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=172.18.14.225,mac=F4:46:37:8B:66:DB,protocol=udp,sport=64086,dport=53,3,16,172.18.14.96,F4:46:37:8B:5E:7F
166,Jun,27,2022-06-29 00:03:16,server-176.53.2.142.as42926.net,1656277396.582918738,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=50035,dport=53,3,16,192.111.5.1,F4:46:37:8B:5E:7F
167,Jun,27,2022-06-29 00:03:16,server-176.53.2.142.as42926.net,1656277396.599593458,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=104.117.193.181,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52561,dport=443,3,16,172.18.14.96,F4:46:37:8A:F5:A7
168,Jun,27,2022-06-29 00:03:16,server-176.53.2.142.as42926.net,1656277396.616033486,TR_IST_AP_8,flows,allow,src=172.19.0.155,dst=208.67.222.222,mac=F4:46:37:8B:66:DB,protocol=udp,sport=64088,dport=443,3,16,172.18.14.225,BC:09:1B:F0:66:C1
169,Jun,27,2022-06-29 00:03:16,server-176.53.2.142.as42926.net,1656277396.647299378,TR_IST_AP_4,urls,src=172.19.0.148:52561,dst=104.117.193.181:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://go.microsoft.com/...,,3,16,208.67.222.222,F4:46:37:8B:43:EA
170,Jun,27,2022-06-29 00:03:17,server-176.53.2.142.as42926.net,1656277396.808724978,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.96,mac=F4:46:37:8B:43:EA,protocol=udp,sport=52285,dport=53,3,17,172.18.14.96,F4:46:37:8A:F5:A7
171,Jun,27,2022-06-29 00:03:17,server-176.53.2.142.as42926.net,1656277396.807348362,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=59928,dport=53,3,17,146.112.63.6,F4:46:37:8A:F5:A7
172,Jun,27,2022-06-29 00:03:17,server-176.53.2.142.as42926.net,1656277396.808638282,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=62892,dport=53,3,17,172.18.14.96,F4:46:37:8A:F5:A7
173,Jun,27,2022-06-29 00:03:17,server-176.53.2.142.as42926.net,1656277396.817149802,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.96,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=53495,dport=53,3,17,172.18.14.225,F4:46:37:8A:F5:A7
174,Jun,27,2022-06-29 00:03:17,server-176.53.2.142.as42926.net,1656277396.847352978,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=172.18.14.225,mac=F4:46:37:8B:43:EA,protocol=udp,sport=52285,dport=53,3,17,208.67.222.222,F4:46:37:8B:43:EA
175,Jun,27,2022-06-29 00:03:17,server-176.53.2.142.as42926.net,1656277396.843091882,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=172.18.14.225,mac=BC:09:1B:F0:66:C1,protocol=udp,sport=59928,dport=53,3,17,172.18.14.96,4C:02:20:07:7B:B3
176,Jun,27,2022-06-29 00:03:17,server-176.53.2.142.as42926.net,1656277396.862081162,TR_IST_AP_3,flows,allow,src=172.19.0.111,dst=52.113.194.132,mac=BC:09:1B:F0:66:C1,protocol=tcp,sport=64600,dport=443,3,17,172.18.14.225,F4:46:37:8B:5E:7F
177,Jun,27,2022-06-29 00:03:17,server-176.53.2.142.as42926.net,1656277396.895897458,TR_IST_AP_4,flows,allow,src=172.19.0.148,dst=104.79.89.142,mac=F4:46:37:8B:43:EA,protocol=tcp,sport=52562,dport=443,3,17,172.19.0.166,F4:46:37:8B:5E:7F
178,Jun,27,2022-06-29 00:03:17,server-176.53.2.142.as42926.net,1656277396.892356682,TR_IST_AP_3,urls,src=172.19.0.111:64600,dst=52.113.194.132:443,mac=BC:09:1B:F0:66:C1,request:,UNKNOWN,https://config.teams.microsoft.com/...,,3,17,172.18.14.96,F4:46:37:8B:5E:7F
179,Jun,27,2022-06-29 00:03:17,server-176.53.2.142.as42926.net,1656277396.944038258,TR_IST_AP_4,urls,src=172.19.0.148:52562,dst=104.79.89.142:443,mac=F4:46:37:8B:43:EA,request:,UNKNOWN,https://www.microsoft.com/...,,3,17,172.18.14.225,F4:46:37:8B:5E:7F
180,Jun,27,2022-06-29 00:03:18,server-176.53.2.142.as42926.net,1656277398.618287858,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.96,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=57725,dport=53,3,18,172.18.14.96,F4:46:37:8B:66:DB
181,Jun,27,2022-06-29 00:03:18,server-176.53.2.142.as42926.net,1656277398.641163378,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=172.18.14.225,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=57726,dport=53,3,18,172.18.14.225,4C:02:20:07:7B:B3
182,Jun,27,2022-06-29 00:03:18,server-176.53.2.142.as42926.net,1656277398.704628978,TR_IST_AP_4,flows,allow,src=172.19.0.117,dst=208.67.222.222,mac=F4:46:37:D8:6D:B9,protocol=udp,sport=57728,dport=443,3,18,172.18.14.96,F4:46:37:8B:43:36
